neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,distance_to_nearest_stn
0,15,1.31172,103.8605,1,3.891820298,18,0,4.852030264,362,-1.051153281
0,22,1.32297,103.85332,2,4.859812404,18,0,5.117993812,365,0.010691855
0,11,1.31255,103.87898,2,5.010635294,5,4,2.302585093,179,-0.491806874
0,6,1.31195,103.79885,2,5.855071922,7,0,0,0,-1.220722434
1,1,1.30955,103.91093,1,3.63758616,5,0,1.791759469,178,0.254355024
0,38,1.29546,103.82904,1,4.219507705,2,8,2.197224577,80,0.007307957
0,11,1.31307,103.88731,2,4.859812404,2,8,2.995732274,5,-0.617538398
0,11,1.31527,103.89126,1,3.80666249,5,0,1.791759469,180,-1.350297766
0,15,1.31145,103.86167,1,3.891820298,18,2,4.564348191,365,-1.254694579
0,15,1.31576,103.85256,1,4.077537444,2,0,0.693147181,102,-0.875709482
0,10,1.27913,103.84778,2,5.298317367,2,7,0,0,-1.038148955
0,38,1.2961,103.82957,1,4.094344562,2,9,2.197224577,74,-0.082543775
0,38,1.29488,103.82951,1,4.248495242,2,15,2.197224577,79,-0.000334894
0,38,1.29548,103.82953,1,4.248495242,2,4,2.197224577,87,-0.012826943
0,38,1.29603,103.8295,1,4.094344562,2,19,2.197224577,86,-0.071898736
0,38,1.29484,103.83011,1,4.248495242,2,15,2.197224577,68,0.015897566
0,38,1.29628,103.82924,1,4.094344562,2,16,2.197224577,75,-0.089135914
0,38,1.2948,103.82912,1,4.094344562,2,15,2.197224577,80,-0.020279214
0,10,1.27626,103.84559,1,4.356708827,14,2,1.386294361,82,-3.175562141
4,5,1.36331,103.77622,1,4.905274778,1,0,0,59,-0.016877545
0,6,1.31247,103.79736,1,3.988984047,90,0,2.772588722,364,-1.918608581
0,6,1.31215,103.79693,1,4.158883083,28,0,2.772588722,340,-2.427701511
0,6,1.31224,103.79557,1,4.248495242,90,0,2.772588722,365,-2.484620708
0,11,1.31524,103.88322,1,3.555348061,4,2,0,0,-1.989219332
0,15,1.31006,103.86312,1,3.891820298,18,0,4.564348191,365,-1.201568542
0,15,1.30002,103.86151,2,5.66296048,2,1,1.609437912,91,-1.437572971
0,11,1.31192,103.9004,2,4.804021045,1,17,1.386294361,76,-0.07854127
0,15,1.31184,103.86275,1,3.891820298,18,1,4.564348191,330,-1.589264553
0,11,1.31277,103.88561,2,5.560681631,10,1,5.117993812,359,-0.682363488
0,15,1.31329,103.85781,2,4.615120517,7,2,3.17805383,87,-0.872831699
0,15,1.31211,103.85895,2,5.141663557,7,0,3.17805383,88,-0.734803164
0,15,1.31284,103.8587,2,5.141663557,7,0,3.17805383,80,-0.725545907
2,43,1.311,103.84239,1,4.094344562,2,4,0,353,0.060951741
0,11,1.31202,103.88236,2,4.912654886,1,22,0,166,-0.710259946
0,15,1.31131,103.85751,2,5.141663557,7,2,3.17805383,88,-0.94357205
0,15,1.31171,103.85777,2,5.068904202,7,0,3.17805383,88,-0.899305117
0,6,1.31161,103.79722,1,4.158883083,90,0,2.772588722,365,-2.153890641
0,6,1.31109,103.79715,3,4.158883083,90,0,2.772588722,365,-2.010843036
0,6,1.31138,103.79698,3,4.158883083,90,0,2.772588722,365,-2.300916825
0,6,1.31114,103.79538,1,4.382026635,90,0,2.772588722,365,-2.125047557
0,6,1.31304,103.79733,1,4.382026635,90,0,2.772588722,364,-1.697654547
0,6,1.31263,103.79689,3,4.248495242,90,0,2.772588722,365,-2.148799296
0,24,1.28337,103.84506,1,4.718498871,1,0,2.079441542,176,-1.789870664
0,11,1.31085,103.88463,2,4.615120517,31,1,0.693147181,75,-0.646598346
0,21,1.30571,103.84788,2,4.700480366,2,7,3.737669618,117,-1.703188746
0,6,1.31159,103.7955,3,4.158883083,90,0,2.772588722,365,-2.493261792
0,21,1.3054,103.84,1,4.189654742,90,0,2.772588722,364,-0.54883515
0,21,1.30413,103.83982,1,4.189654742,90,0,2.772588722,364,-0.830332223
0,21,1.3041,103.83866,1,4.189654742,90,0,2.772588722,364,-0.850759943
0,21,1.3053,103.8392,1,4.317488114,90,0,2.772588722,364,-0.584349469
0,21,1.30388,103.83878,1,4.382026635,90,0,2.772588722,0,-0.912280737
1,1,1.32948,103.90636,2,4.262679877,2,4,0,0,-0.431727025
3,12,1.35409,103.88718,1,4.189654742,1,4,1.386294361,288,-0.337143204
0,30,1.30951,103.85425,2,6.214608098,1,0,4.043051268,365,-1.154417497
3,33,1.34992,103.86168,1,4.189654742,1,3,0,173,-1.102873073
0,11,1.31215,103.8953,2,4.941642423,3,1,1.098612289,21,-0.385275274
3,12,1.35393,103.88588,1,4.158883083,1,3,1.386294361,288,-0.36076412
0,30,1.30355,103.85979,1,5.38907173,1,2,1.098612289,69,-0.649108791
0,28,1.29058,103.80681,2,5.141663557,90,0,2.995732274,178,-0.725092931
0,28,1.30276,103.78314,2,5.141663557,90,0,2.995732274,178,-0.536190376
0,10,1.27375,103.84392,2,4.990432587,90,0,2.995732274,178,-0.981031903
1,25,1.36959,103.96907,1,4.382026635,80,0,0,270,0.783053986
2,42,1.311,103.77128,1,2.708050201,365,0,0,365,0.41180353
4,9,1.29848,103.76411,2,5.298317367,5,2,0,180,0.60246113
3,33,1.3741,103.8716,1,4.262679877,14,1,1.098612289,352,0.710457526
0,11,1.31821,103.88026,1,4.219507705,4,0,1.386294361,326,-1.041761869
0,24,1.28305,103.8463,2,5.298317367,2,0,1.609437912,122,-1.436140999
0,34,1.29175,103.84144,2,5.278114659,90,0,2.995732274,178,-1.105359404
0,11,1.3158,103.88125,1,3.663561646,18,0,4.564348191,358,-1.630796929
0,10,1.27447,103.84406,2,5.099866428,90,0,2.995732274,147,-1.195025008
0,10,1.2732,103.84495,2,5.099866428,90,0,2.995732274,178,-0.964988781
1,1,1.32808,103.95081,1,7.170888479,365,0,0.693147181,365,-0.673781916
0,30,1.30012,103.85984,2,5.429345629,2,10,1.791759469,87,-1.086734141
0,15,1.31487,103.85774,2,4.615120517,3,2,3.871201011,321,-0.724633474
0,10,1.2745,103.84498,2,5.099866428,90,0,2.995732274,178,-1.410322771
4,9,1.31501,103.75975,2,4.976733742,90,0,2.995732274,178,-0.47874309
0,15,1.30013,103.86167,1,4.997212274,6,7,1.791759469,34,-1.506392162
0,24,1.27956,103.8408,2,5.616771098,3,5,2.302585093,120,-1.977653684
0,10,1.27422,103.84407,2,5.043425117,90,0,2.995732274,178,-1.129358572
0,22,1.32455,103.83994,1,3.761200116,2,1,1.098612289,1,-0.466741437
0,10,1.27635,103.8457,2,5.129898715,90,0,2.995732274,147,-3.646700326
0,30,1.30063,103.84831,2,5.590986981,3,1,3.912023005,295,-1.197421044
0,15,1.31468,103.85802,2,4.976733742,90,0,5.828945618,348,-0.69466651
0,30,1.30115,103.84728,2,5.590986981,3,1,3.912023005,295,-1.36349271
0,30,1.30253,103.84694,2,5.590986981,3,0,3.912023005,248,-1.04469353
0,15,1.31313,103.85766,2,4.976733742,90,0,5.828945618,339,-0.922697813
0,10,1.27545,103.84526,2,5.099866428,90,0,2.995732274,147,-1.994819355
0,24,1.27832,103.84321,1,4.406719247,1,13,2.63905733,365,-1.033313099
0,24,1.27777,103.84471,1,4.48863637,1,1,2.63905733,364,-1.669421416
0,24,1.27812,103.84391,1,4.406719247,1,11,2.63905733,365,-1.272950366
0,10,1.27504,103.8455,2,5.056245805,90,0,2.995732274,178,-1.779948466
0,24,1.27746,103.84335,1,4.48863637,1,0,2.63905733,365,-1.210257325
0,24,1.2797,103.84361,1,4.787491743,1,0,2.63905733,359,-0.84017103
0,24,1.27827,103.84374,1,4.836281907,1,2,2.63905733,365,-1.186953381
0,24,1.27828,103.84362,1,4.787491743,1,0,2.63905733,365,-1.151149238
0,10,1.2793,103.84515,1,4.836281907,1,0,2.63905733,362,-1.147944342
0,10,1.27767,103.84526,1,4.836281907,1,0,2.63905733,351,-1.940985123
0,10,1.27887,103.84528,1,4.836281907,1,0,2.63905733,363,-1.318097893
0,24,1.27755,103.84404,1,5.099866428,1,1,2.63905733,365,-1.459230749
0,24,1.28109,103.83975,2,5.521460918,3,3,2.197224577,120,-2.553742577
0,10,1.27983,103.84526,1,5.298317367,1,2,2.63905733,365,-0.989048121
0,10,1.2755,103.84542,2,5.010635294,90,0,2.995732274,178,-2.094488192
0,10,1.27497,103.84578,2,4.9698133,90,0,2.995732274,178,-1.761621203
0,10,1.27331,103.84547,2,5.056245805,90,0,2.995732274,178,-1.027946365
0,10,1.27376,103.84644,2,5.153291594,90,0,2.995732274,178,-1.164598889
0,4,1.29147,103.81798,2,5.087596335,90,0,2.995732274,177,-1.397476051
0,15,1.31032,103.86027,1,3.891820298,18,1,4.852030264,365,-0.835724976
0,22,1.31783,103.84845,2,5.062595033,3,2,2.302585093,309,-0.527020521
0,22,1.31739,103.84849,2,5.187385806,3,0,2.302585093,365,-0.479091409
0,22,1.31788,103.84817,2,5.129898715,3,0,2.302585093,365,-0.578795635
0,22,1.31795,103.8484,2,5.241747015,3,0,2.302585093,360,-0.546303236
0,22,1.3193,103.84671,2,5.38907173,2,1,2.302585093,363,-1.063658432
0,15,1.31654,103.85773,1,3.17805383,2,10,0,0,-0.614034658
1,37,1.34136,103.95562,1,4.234106505,90,0,0,34,-1.122240713
0,15,1.31005,103.86048,1,3.891820298,18,0,4.290459441,365,-0.927106621
0,21,1.30665,103.8383,2,5.062595033,1,8,0,92,-0.465286129
0,15,1.31283,103.85729,2,5.123963979,90,1,5.828945618,332,-1.047226906
0,10,1.27316,103.84477,2,5.010635294,2,3,0,333,-0.939039491
0,10,1.27462,103.84607,1,4.382026635,7,3,1.386294361,76,-1.55347508
2,43,1.311,103.83622,1,3.688879454,1,1,0,344,-1.793171797
0,23,1.3003,103.84073,2,5.963579344,20,2,0,162,-1.690733527
0,21,1.3047,103.83518,2,5.342334252,21,0,0.693147181,88,-1.08906371
2,31,1.311,103.82518,3,3.891820298,7,0,2.48490665,365,0.035564501
0,39,1.33144,103.86623,2,4.875197323,90,0,2.995732274,178,-1.160074092
2,43,1.311,103.84385,1,3.496507561,90,1,0,180,0.196168526
4,14,1.34211,103.717,1,4.077537444,200,0,0,91,-0.687803422
0,4,1.27496,103.84017,2,5.587248658,6,1,1.791759469,363,-0.624746155
0,11,1.31589,103.88774,2,4.382026635,20,1,4.521788577,58,-0.652196319
0,11,1.31083,103.88603,2,5.187385806,1,4,2.397895273,155,-0.922190289
0,15,1.31383,103.85467,2,4.615120517,14,1,3.912023005,272,-1.761648369
0,15,1.31458,103.85299,2,4.700480366,14,0,3.912023005,299,-1.278334788
0,30,1.30267,103.8477,2,4.700480366,14,0,3.912023005,320,-0.891251119
0,15,1.32223,103.86546,2,4.700480366,14,0,3.912023005,304,-0.644977668
0,15,1.31481,103.85567,2,4.700480366,14,0,3.912023005,6,-1.145301927
0,22,1.32094,103.85308,2,4.700480366,14,0,3.912023005,160,-0.044476942
0,34,1.29281,103.84251,2,4.700480366,14,1,3.912023005,18,-1.583092565
0,34,1.29306,103.84152,2,4.700480366,14,0,3.912023005,251,-1.143284247
0,20,1.2942,103.84299,2,4.700480366,14,0,3.912023005,277,-1.421011414
0,20,1.29353,103.8432,2,4.700480366,14,1,3.912023005,288,-1.766840422
0,11,1.30996,103.87682,2,5.141663557,3,2,4.976733742,335,-0.463709452
0,11,1.31141,103.8766,2,5.556828062,3,0,4.976733742,365,-0.542349976
0,22,1.32761,103.84722,2,4.700480366,14,0,3.912023005,346,-0.587283892
0,22,1.32785,103.84823,2,4.700480366,14,0,3.912023005,348,-0.626086861
0,22,1.32663,103.84716,2,4.700480366,14,0,3.912023005,332,-0.408867457
0,10,1.28178,103.85213,2,5.192956851,90,0,0,125,-1.3102816
0,24,1.28299,103.84696,2,5.283203729,2,0,1.609437912,131,-1.784052457
4,9,1.30512,103.76714,1,3.951243719,2,13,0,61,0.100944672
0,22,1.32246,103.84092,1,4.234106505,3,3,1.098612289,0,-0.934705978
0,15,1.32791,103.86426,2,5.616771098,14,0,4.605170186,328,-0.420964127
0,24,1.28305,103.845,2,5.141663557,3,2,2.833213344,170,-1.621313618
4,14,1.34183,103.71609,1,4.077537444,15,1,0,91,-0.499380657
1,37,1.34817,103.96052,1,4.48863637,2,1,0,0,-0.33051471
0,30,1.30101,103.85158,2,4.700480366,14,0,3.912023005,76,-1.300950845
0,22,1.32222,103.8508,2,4.700480366,14,0,3.912023005,337,-0.221858742
0,22,1.32183,103.85067,2,4.700480366,14,0,3.912023005,332,-0.251859248
0,22,1.32737,103.84879,2,4.700480366,14,0,3.912023005,338,-0.512448113
0,22,1.32873,103.84737,2,4.700480366,14,0,3.912023005,352,-0.8408009
0,15,1.32848,103.86516,2,5.231108617,5,0,4.976733742,356,-0.619237994
0,15,1.32812,103.86384,2,5.231108617,5,0,4.976733742,356,-0.382237583
0,22,1.3267,103.84685,2,4.859812404,15,0,5.117993812,365,-0.416197169
0,15,1.32849,103.86578,2,5.123963979,10,0,4.976733742,300,-0.725794324
0,11,1.31242,103.87563,2,5.560681631,10,0,5.117993812,365,-0.72478256
1,1,1.30493,103.92729,1,5.192956851,1,1,0,88,0.754845376
0,39,1.33205,103.86715,2,5.010635294,10,0,3.496507561,352,-1.497670565
0,39,1.33149,103.8687,2,5.043425117,28,1,3.496507561,365,-3.208988812
0,39,1.33075,103.86998,2,5.075173815,3,2,3.044522438,0,-2.078643147
0,39,1.33076,103.86915,2,5.056245805,7,2,3.044522438,355,-2.666791519
0,6,1.34366,103.77012,2,4.59511985,3,3,2.890371758,81,-0.373705636
3,33,1.35492,103.86629,2,7.496097345,1,0,0,365,-0.828128643
0,22,1.32714,103.8485,2,5.429345629,14,0,3.912023005,310,-0.482716137
0,22,1.32845,103.84478,2,5.429345629,14,0,3.912023005,182,-0.593691084
0,29,1.29495,103.84178,2,5.429345629,14,0,3.912023005,296,-0.932443911
0,15,1.31624,103.85409,2,5.429345629,14,0,3.912023005,327,-0.84596163
0,11,1.31229,103.8856,2,5.429345629,14,0,3.912023005,347,-0.60100997
0,11,1.31165,103.87993,2,5.429345629,14,0,3.912023005,326,-0.472852604
0,15,1.32838,103.86396,2,5.429345629,14,0,3.912023005,300,-0.421538262
0,11,1.31463,103.88111,2,5.429345629,14,0,3.912023005,327,-1.268491977
0,23,1.30115,103.84303,2,5.66296048,2,2,0,32,-1.150450351
1,1,1.31728,103.90933,2,5.298317367,7,0,5.117993812,0,-0.549727828
1,37,1.35149,103.9494,1,6.476972363,15,0,0,88,-0.659770498
0,11,1.31146,103.87752,2,5.590986981,3,0,3.871201011,346,-0.380221886
3,33,1.3486,103.87262,1,4.248495242,1,1,0.693147181,361,-1.824120026
0,11,1.31192,103.87662,2,5.590986981,3,0,3.871201011,325,-0.535315796
0,39,1.33214,103.87622,2,5.991464547,2,7,1.945910149,365,-0.219639903
0,34,1.29328,103.83162,1,4.248495242,1,3,0.693147181,90,-0.066195127
0,39,1.33064,103.86757,2,5.105945474,3,0,3.526360525,338,-1.69558423
4,14,1.34035,103.71859,1,4.077537444,200,2,0.693147181,21,-0.678153091
0,38,1.29635,103.8295,1,3.688879454,2,14,2.197224577,87,-0.108396079
3,12,1.3671,103.87755,1,6.908754779,1,3,0.693147181,61,0.124348502
0,11,1.31015,103.88135,1,4.094344562,1,0,3.663561646,365,-0.786544836
0,39,1.33169,103.8695,2,5.087596335,7,1,3.526360525,358,-2.795482569
0,39,1.33048,103.86976,2,5.056245805,14,0,3.526360525,365,-2.061147357
0,11,1.31456,103.88323,2,4.584967479,1,20,0,205,-1.5585881
0,30,1.30159,103.84752,1,7.089243155,1,0,0,95,-1.178466357
0,15,1.31116,103.86157,1,3.891820298,18,0,4.564348191,365,-1.144095422
0,28,1.29298,103.76324,2,5.638354669,2,4,0,332,0.862225641
0,29,1.29881,103.83471,1,5.560681631,2,2,1.098612289,362,-0.670553942
3,0,1.38515,103.83701,1,4.317488114,1,1,0,180,-0.041459186
0,29,1.29465,103.83842,1,4.48863637,2,5,2.995732274,339,-0.470671962
0,11,1.31255,103.88676,2,5.429345629,28,0,4.605170186,365,-0.680331928
0,23,1.3036,103.83517,2,5.676753802,2,3,0,84,-1.112898899
0,22,1.32902,103.84445,2,5.707110265,5,0,5.117993812,299,-0.646751879
0,10,1.28441,103.86126,1,5.940171253,1,3,2.302585093,361,-0.990714081
0,11,1.31472,103.88475,2,5.231108617,10,9,2.944438979,365,-1.271866141
0,11,1.31316,103.88532,2,5.247024072,20,0,3.80666249,365,-0.795053362
0,15,1.31422,103.85319,2,4.700480366,3,0,3.891820298,294,-1.45713594
0,15,1.31574,103.85471,2,4.700480366,3,0,3.891820298,299,-0.971456329
0,15,1.31316,103.85338,2,4.762173935,3,1,3.891820298,299,-2.080517302
0,30,1.30556,103.84879,2,4.700480366,3,0,3.891820298,334,-1.791247359
0,30,1.3016,103.84666,2,4.700480366,3,0,3.891820298,320,-1.398583802
0,15,1.31444,103.85782,2,4.700480366,3,0,3.891820298,296,-0.762182832
0,22,1.32514,103.84651,2,4.762173935,3,0,3.891820298,335,-0.511610747
0,20,1.29449,103.84238,2,4.820281566,14,1,5.117993812,354,-1.169988249
1,1,1.32046,103.95806,2,4.48863637,90,0,0,90,0.408015999
0,34,1.2894,103.84108,1,4.158883083,7,4,0,10,-0.700459744
0,15,1.32125,103.86524,2,5.627621114,5,0,4.65396035,181,-0.806979813
1,1,1.31814,103.90792,2,5.659482216,4,0,4.65396035,0,-0.594011762
1,1,1.31923,103.90873,2,5.556828062,4,0,4.65396035,181,-0.676871627
0,11,1.31124,103.88562,2,5.192956851,25,1,4.976733742,353,-0.772324771
0,22,1.32726,103.84093,1,4.382026635,3,2,0,152,-0.19859142
3,0,1.37458,103.84399,1,4.248495242,2,15,1.609437912,305,-0.222443394
0,11,1.31258,103.88411,2,5.18178355,3,3,4.65396035,181,-0.805164565
0,15,1.31386,103.85754,2,4.997212274,5,0,4.65396035,181,-0.891788779
0,15,1.32037,103.86387,2,4.700480366,90,0,3.891820298,304,-1.32209688
0,22,1.32695,103.84845,2,5.293304825,3,1,4.65396035,181,-0.451252341
0,15,1.32797,103.86385,2,5.429345629,15,1,5.117993812,365,-0.370621656
0,15,1.31589,103.85585,2,4.700480366,3,0,3.891820298,6,-0.837636587
0,22,1.31959,103.85296,2,4.700480366,3,0,3.891820298,160,-0.209774484
0,20,1.29433,103.84254,2,4.700480366,3,0,3.891820298,18,-1.254308936
0,22,1.32494,103.84624,2,5.66296048,5,0,4.65396035,181,-0.569916855
0,29,1.29458,103.84182,2,4.700480366,3,0,3.891820298,277,-1.013511111
0,29,1.29288,103.84098,2,4.700480366,3,0,3.891820298,251,-0.980943581
0,34,1.29282,103.84294,2,4.700480366,3,1,3.891820298,299,-1.840491646
0,15,1.32923,103.86429,2,5.231108617,14,1,5.117993812,365,-0.544362707
0,15,1.32782,103.86444,2,5.293304825,5,0,4.65396035,181,-0.436525261
0,22,1.32769,103.84835,2,4.700480366,3,0,3.891820298,346,-0.590049426
0,22,1.32765,103.84849,2,4.700480366,3,1,3.891820298,348,-0.577120541
0,22,1.32693,103.8471,2,4.700480366,3,0,3.891820298,332,-0.459311041
0,22,1.32261,103.8503,2,4.700480366,3,0,3.891820298,337,-0.274822377
0,22,1.32341,103.85144,2,4.700480366,3,0,3.891820298,332,-0.095325551
0,19,1.30462,103.90918,1,4.094344562,1,2,0,89,0.588950222
0,23,1.30675,103.83509,2,5.828945618,1,0,2.197224577,281,-0.819359092
0,23,1.30762,103.8354,2,5.768320996,1,0,2.197224577,281,-0.626835275
0,21,1.3061,103.83522,2,5.707110265,1,0,2.197224577,206,-0.901621514
0,21,1.30773,103.83682,2,5.768320996,1,0,2.197224577,281,-0.646601099
0,21,1.30611,103.83662,2,5.831882477,1,1,2.197224577,282,-0.614054545
0,21,1.30796,103.83694,2,5.707110265,1,0,2.197224577,206,-0.701335244
0,22,1.32699,103.84865,2,4.700480366,3,0,3.891820298,338,-0.451650764
0,22,1.32655,103.84826,2,4.700480366,3,1,3.891820298,352,-0.389326743
0,15,1.3152,103.85686,2,4.700480366,3,0,3.891820298,284,-0.835291146
0,15,1.3152,103.85755,2,4.700480366,3,4,3.891820298,320,-0.713593887
0,11,1.31323,103.8791,2,5.18178355,1,9,2.397895273,140,-0.596028845
0,10,1.28019,103.85945,1,6.293419279,1,2,2.63905733,363,-1.656287206
0,22,1.32252,103.85326,2,5.272999559,3,1,4.65396035,0,-0.001388766
0,28,1.30704,103.78418,3,3.218875825,4,0,1.098612289,0,-0.399777161
0,15,1.31456,103.85382,2,5.517452896,2,1,1.098612289,359,-1.400754879
4,13,1.33217,103.73829,1,4.836281907,2,1,1.098612289,31,-0.775401623
0,11,1.31328,103.90655,1,3.912023005,2,0,0,0,-0.213385126
4,14,1.34267,103.71864,1,4.077537444,2,0,0,2,-1.157785871
0,20,1.30023,103.8451,2,5.823045895,28,8,2.63905733,362,-2.629457564
0,2,1.36438,103.83203,1,3.912023005,2,0,0,180,0.651451271
0,4,1.2742,103.80613,1,4.382026635,1,1,0,0,-0.891564589
0,15,1.30739,103.86766,3,4.442651256,1,0,0,0,-0.61898184
0,34,1.28664,103.84816,1,4.584967479,1,1,2.197224577,364,-1.334625309
3,32,1.38039,103.89469,1,5.342334252,1,0,0,365,-1.11829523
0,38,1.2955,103.82902,1,4.48863637,1,3,1.098612289,18,0.003983688
0,19,1.2988,103.88845,2,5.010635294,3,3,0.693147181,0,0.050427243
0,35,1.2564,103.82056,1,5.855071922,1,9,2.63905733,354,0.008007654
0,10,1.27468,103.84445,2,5.081404365,30,0,5.828945618,210,-1.358186952
0,15,1.31615,103.85753,2,4.700480366,3,0,3.891820298,316,-0.577070494
0,15,1.31048,103.86141,1,3.891820298,18,1,4.852030264,365,-0.969234048
0,4,1.26777,103.81126,2,5.966146739,3,0,0.693147181,348,-0.994289307
0,34,1.28747,103.84778,3,4.094344562,1,0,0,180,-1.771262705
0,15,1.31645,103.85684,2,5.327876169,3,0,3.891820298,292,-0.614252139
4,9,1.29798,103.76532,2,4.844187086,7,2,0,139,0.62964918
4,3,1.36563,103.75361,1,3.688879454,1,4,0,67,-0.245283254
0,11,1.31075,103.8856,2,5.141663557,14,0,3.80666249,365,-0.847525742
0,6,1.31616,103.78865,1,4.025351691,3,5,2.890371758,356,-0.033583481
0,11,1.31271,103.88563,2,5.556828062,3,0,3.891820298,328,-0.669287075
0,11,1.31178,103.88698,2,5.370638028,3,0,3.891820298,320,-0.869824887
0,11,1.31276,103.88675,2,5.521460918,3,1,3.891820298,353,-0.638452743
0,38,1.3091,103.82559,2,6.421622268,6,0,4.48863637,364,-0.070554266
1,1,1.31341,103.90779,2,5.560681631,2,4,0.693147181,55,-0.141803964
0,4,1.26713,103.80924,2,5.913503006,3,0,0.693147181,337,-0.904595601
4,9,1.31569,103.75744,2,4.976733742,90,0,2.995732274,178,-0.127405658
0,11,1.31197,103.87634,2,5.634789603,14,0,4.48863637,364,-0.588904384
0,11,1.31173,103.8764,2,5.872117789,14,0,4.48863637,364,-0.580368582
0,35,1.25733,103.81906,1,5.996452089,1,0,2.63905733,179,-0.063245787
0,22,1.32468,103.85222,2,5.18178355,25,0,4.976733742,363,0.023794859
0,11,1.31179,103.88509,2,5.347107531,3,0,3.891820298,334,-0.60407721
0,11,1.31119,103.88745,2,5.347107531,3,0,3.891820298,349,-1.085171049
0,11,1.31149,103.88511,2,5.347107531,3,0,3.891820298,336,-0.648969357
0,11,1.3131,103.88678,2,5.991464547,3,0,3.891820298,341,-0.577103525
0,15,1.32584,103.86381,1,3.891820298,30,0,1.386294361,122,-0.286341353
0,10,1.27899,103.84757,2,5.036952602,30,0,5.828945618,326,-1.100510021
0,10,1.2746,103.84524,2,4.820281566,7,1,5.828945618,0,-1.498772218
0,10,1.27413,103.8444,2,4.890349128,5,0,5.828945618,11,-1.169856915
0,10,1.27321,103.84501,2,5.129898715,10,0,5.828945618,0,-0.972347209
0,29,1.2948,103.8376,2,5.686975356,30,0,4.248495242,364,-0.469003792
0,10,1.28176,103.85228,2,5.442417711,10,0,5.828945618,0,-1.334783622
0,28,1.30264,103.78345,2,5.043425117,5,0,5.828945618,34,-0.59947549
0,28,1.303,103.78327,2,5.111987788,14,0,5.828945618,0,-0.529543623
0,10,1.27494,103.84449,2,5.036952602,14,1,5.828945618,0,-1.460723917
4,9,1.31564,103.75837,2,4.927253685,19,0,5.828945618,0,-0.252548068
4,9,1.31551,103.75688,2,4.927253685,24,0,5.828945618,0,-0.060874225
0,15,1.31143,103.85828,2,4.700480366,24,0,5.828945618,0,-0.7579358
0,38,1.29706,103.82928,2,5.420534999,14,0,5.828945618,0,-0.182417154
0,34,1.29102,103.84358,2,5.855071922,1,3,1.386294361,91,-1.707019404
4,5,1.34554,103.77559,1,4.343805422,1,2,0.693147181,89,-0.738228602
4,5,1.34555,103.77632,1,4.465908119,1,0,0.693147181,365,-0.730240933
0,20,1.29689,103.84424,2,5.521460918,30,1,1.386294361,132,-1.241372046
3,32,1.39477,103.87887,1,2.995732274,1,0,0,23,-1.128115777
0,22,1.32696,103.8507,2,5.111987788,20,0,5.828945618,0,-0.327029755
0,6,1.32564,103.81096,1,3.912023005,5,1,0.693147181,89,-0.903953977
0,39,1.33526,103.84848,1,3.912023005,1,4,0,45,-1.168677978
2,42,1.311,103.77837,3,2.995732274,1,2,1.945910149,236,-0.739217239
0,15,1.29919,103.86025,2,5.010635294,1,11,1.386294361,12,-0.969889239
0,30,1.30439,103.84941,2,5.192956851,1,0,4.043051268,365,-1.317725635
0,30,1.30936,103.85542,1,5.247024072,1,1,4.043051268,365,-1.02269659
0,30,1.30087,103.84806,2,5.192956851,2,5,1.945910149,274,-1.195917696
0,35,1.25762,103.81979,1,5.680172609,1,2,2.63905733,179,-0.11918003
0,34,1.2883,103.84274,1,3.912023005,6,1,1.609437912,24,-0.857222992
3,12,1.37483,103.87848,2,6.280395839,6,0,4.48863637,364,0.466136825
0,4,1.28848,103.82715,2,5.442417711,2,3,1.791759469,177,-1.37338422
0,38,1.29562,103.82889,2,6.214608098,5,3,2.302585093,141,-0.00307322
0,29,1.29608,103.83863,2,5.991464547,2,15,0,149,-0.766063762
0,4,1.2901,103.82849,1,3.912023005,2,0,1.791759469,32,-0.772461555
0,22,1.32174,103.85439,2,5.068904202,3,3,3.496507561,347,-0.160633061
0,22,1.32414,103.85374,2,5.010635294,7,3,3.496507561,365,0.027165186
0,22,1.32205,103.85394,2,5.010635294,28,0,3.496507561,365,-0.094410649
4,9,1.3223,103.75713,1,4.290459441,4,4,0,121,0.199333655
0,15,1.32684,103.86319,1,3.912023005,30,1,1.386294361,332,-0.195270484
0,15,1.31,103.86223,1,3.891820298,18,0,4.564348191,365,-1.205409501
0,10,1.27617,103.84658,1,4.812184355,3,4,0,179,-2.419830729
0,11,1.31288,103.87991,2,5.068904202,20,0,3.80666249,365,-0.664909235
0,38,1.29396,103.82774,1,3.663561646,90,2,0.693147181,180,-0.147907196
4,9,1.3157,103.75752,2,5.700443573,15,0,0.693147181,84,-0.137406801
0,15,1.31227,103.85786,1,4.077537444,18,1,4.290459441,335,-0.890153068
0,22,1.33215,103.82846,2,7.896552702,2,0,0,180,-1.192507589
0,11,1.31304,103.88667,2,5.991464547,3,0,3.891820298,344,-0.579706997
0,11,1.31404,103.88506,1,3.828641396,90,1,0.693147181,181,-1.027259034
0,11,1.31027,103.87611,2,5.370638028,3,1,3.891820298,298,-0.609262634
0,11,1.31125,103.87793,2,5.370638028,3,0,3.891820298,320,-0.314971544
0,29,1.29699,103.83609,1,5.768320996,2,0,1.098612289,306,-0.711463321
0,15,1.31129,103.86336,1,3.891820298,18,0,4.564348191,347,-1.320643994
